Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2,Price_range
Rabbit Lee Cafe,"Fast Food, Desserts, Beverages",500," Krishna Nagar, New Delhi",4.0,115,4.1,347,https://www.zomato.com/ncr/rabbit-lee-cafe-krishna-nagar-new-delhi,"C-19, Main Road, Mandir Marg, Near SBI ATM, Krishna Nagar, New Delhi",9.19718E+11,28.66125022,77.28678256,"Play Area, Bookshelf, Quiet, Cashless Payments, Beautiful Cafe, Economical Price",Low(<600)
CUE,"North Indian, Chinese, Continental, Beverages",1400," Rohini, New Delhi",4.0,237,3.9,284,https://www.zomato.com/ncr/cue-rohini-new-delhi,"131, 1st Floor, Mangalam Paradise Mall, Sector 3, Rohini, New Delhi",9.17678E+11,28.69797786,77.11467929,"Good and Nice to Enjoy, Decoration, Cleanliness, Great Value, Management, Weekend Brunch",High(>1000)
Brothers' Bakery,"Bakery, Fast Food, Chinese, Pizza, Momos, Desserts, Beverages",400," Tilak Nagar, New Delhi",4.0,414,4.0,8646,https://www.zomato.com/ncr/brothers-bakery-tilak-nagar-new-delhi,"A-31, Khyala Road, Vishnu Garden, Near Tilak Nagar, New Delhi",9.18378E+11,28.64854111,77.10335568,"Fish Finger, Chicken Steak, Peri Peri Sauce, Ravioli, Sizzlers, Chocolate Mousse",Low(<600)
Vega Pure Vegetarian - Hotel Alka Classic,"North Indian, Mughlai, Fast Food, Desserts, Beverages",1600," Hotel Alka Classic, Connaught Place, New Delhi",4.0,435,3.9,46,https://www.zomato.com/ncr/vega-pure-vegetarian-hotel-alka-classic-connaught-place-new-delhi,"P-16/90, Outer Circle, Connaught Place, New Delhi",9.19812E+11,28.63248313,77.21636586,"Ginger Tea, Kit Kat Shake, Mocha, Chai, Cappuccino, Hot Chocolate",High(>1000)
Cafe Coffee Bar,"Continental, Italian, Fast Food, North Indian, Beverages, Coffee",800," City Centre Mall, Sector 12, Dwarka, New Delhi",4.0,538,4.0,349,https://www.zomato.com/ncr/cafe-coffee-bar-sector-12-dwarka-new-delhi,"Shop 116-118, 1st Floor, City Centre Mall, Sector 12, Dwarka, New Delhi",011 66104034,28.59228032,77.04130378,"Chilli Corn, Shanghai Chicken, Chilly Chaap, Wheat Momo, Chicken Momo, Spring Roll",Medium(600-100)
Suroor Reloaded,"Continental, North Indian, Chinese, Finger Food, Fast Food",1300," Rajouri Garden, New Delhi",4.0,927,3.5,92,https://www.zomato.com/ncr/suroor-reloaded-rajouri-garden-new-delhi,"J 198, 2nd Floor, Rajouri Garden, New Delhi",9.19899E+11,28.64657151,77.11773533,"Mutton Barra, Tawa Chicken, Veg Manchurian, Butter Chicken, Dal Makhani, Paneer Tikka",High(>1000)
Khalsa Parivar Restaurant,"North Indian, Chinese, Mughlai",600," Mayapuri Phase 2, New Delhi",4.0,393,3.9,6587,https://www.zomato.com/ncr/khalsa-parivar-restaurant-mayapuri-phase-2-new-delhi,"12, Facility Center, Opposite CNG Station, Mayapuri Phase 2, New Delhi",9.11128E+11,28.61802407,77.11329393,"Buffet, Panneer Butter Masala, Desserts, Breads, Dal Makhni, Starters",Low(<600)
Tenali - The Andhra Kitchen,"Andhra, South Indian",600," Green Park, New Delhi",4.0,205,3.8,317,https://www.zomato.com/ncr/tenali-the-andhra-kitchen-green-park-new-delhi,"Shop 31, 2nd Floor, Main Market, Green Park, New Delhi",9.11145E+11,28.55635851,77.20222123,"Variety of Beer, Breweed Beer, Extensive Mocktail Menu, Kid Friendly, Live Sports Screening, Vintage Decor",Low(<600)
Rom's Pizza,"Pizza, Fast Food",400," Shakarpur, New Delhi",4.0,396,3.9,9855,https://www.zomato.com/ncr/roms-pizza-shakarpur-new-delhi,"U-112-B, Ground Floor, Upadhyay Block, Shakarpur, New Delhi",9.11141E+11,28.63046585,77.27763489,"Salted Caramel Cheesecake, Red Velvet Cheesecake, New York Cheesecake, Blueberry Cheese Cake, Hot Chocolate, Pastries",Low(<600)
Cheesecake & Co.,"Desserts, Bakery, Fast Food, Beverages",500," Anand Vihar, New Delhi",4.0,180,4.3,1998,https://www.zomato.com/ncr/cheesecake-co-anand-vihar-new-delhi,"B-8, Ground Floor, Surajmal Vihar, Anand Vihar, New Delhi",9.19555E+11,28.660236,77.304237,"Hong Kong Chicken, Wonton Soup, Chilly Garlic Noodles, Sweet Corn Soup, Manchow Soup, Soups",Low(<600)
Fujiya,"Chinese, Japanese, Seafood, Fast Food, Momos",1500," Chanakyapuri, New Delhi",4.0,1127,3.8,309,https://www.zomato.com/ncr/fujiya-chanakyapuri-new-delhi,"12/48, Malcha Marg Market, Chanakyapuri, New Delhi",9.11127E+11,28.601095,77.186217,"Honey Chilli Potatoes, Butter Chicken, Dal Makhani, Biryani",High(>1000)
Moti Mahal Delux,"North Indian, Seafood",1800," Greater Kailash 2 (GK2), New Delhi",4.0,265,4.1,824,https://www.zomato.com/ncr/moti-mahal-delux-greater-kailash-gk-2-new-delhi,"M-20, Ground Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",9.17304E+11,28.53366304,77.24225789,Exclusively available at Handi Chhadeyan Di at Just 99/-,High(>1000)
Handi Chhadeyan Di,"North Indian, Mughlai, Chinese, Rolls",500," Connaught Place, New Delhi",4.0,319,3.5,1397,https://www.zomato.com/ncr/handi-chhadeyan-di-connaught-place-new-delhi,"59, Municipal Market, Outer Circle, Connaught Place, New Delhi",9.11123E+11,28.63503918,77.22181376,"Reasonable Prices, Mouth Watering Food, Prompt Service, Polite Staff, Worth the Money, Experience",Low(<600)
Punjabi Rasoi,"North Indian, South Indian, Chinese",800," Rohini, New Delhi",4.0,666,4.1,338,https://www.zomato.com/ncr/punjabi-rasoi-1-rohini-new-delhi,"D 12/188, Opposite Metro Pillar 408, Rohini, New Delhi",9.11127E+11,28.71089063,77.12113705,"Staff Communication, Excellent Food and Service, Gastronomical Experience, Comfortable Seating Area, Good for Large Groups, Packed on Weekends",Medium(600-100)
High On Desserts,"Desserts, Coffee, Beverages, Fast Food",150," Rajinder Nagar, New Delhi",4.0,109,4.3,1314,https://www.zomato.com/ncr/high-on-desserts-rajinder-nagar-new-delhi,"1/122, Shankar Road, Rajinder Nagar, New Delhi",9.18368E+11,28.63581957,77.18514327,"Great Recommendations, Tasty, Hygiene, Seating, Good Service, Good Place",Low(<600)
Dilli 19,"North Indian, Mughlai, Chinese",600," Kalkaji, New Delhi",4.0,541,4.0,10400,https://www.zomato.com/ncr/dilli-19-kalkaji-new-delhi,"A-109, Double Storey, Kalkaji, New Delhi",9.11141E+11,28.54378544,77.25100089,"Chana Daal, Chocolate Lava, Choco Lava Cake, Buffet, Pita Bread, Lamb",Low(<600)
Brewin Cafe,"Cafe, Fast Food, Beverages",350," Mayur Vihar Phase 1, New Delhi",4.0,99,3.9,58,https://www.zomato.com/ncr/brewin-cafe-mayur-vihar-new-delhi,"40A, P Block, Mayur Vihar Phase 1, New Delhi",9.17011E+11,28.608032,77.29224,"Wow Place, Service is Great, Excellent Location, Fantastic Decoration, Clean and Hygienic Place, Comforting Atmosphere",Low(<600)
Pizza Union,"Pizza, Fast Food",600," Sector 10, Dwarka, New Delhi",4.0,177,3.4,431,https://www.zomato.com/ncr/pizza-union-sector-10-dwarka-new-delhi,"Plot 3, Lower Ground Floor, Pinnacle Mall, Sector 10, Dwarka, New Delhi",9.11142E+11,28.57942418,77.05585375,"Hyderabadi Mutton Dum Biryani, Deluxe Veg Thali, Keema Kaleji, Oreo Shake, Cheesecake, Soya Chaap",Low(<600)
Dwarka Restaurant,"North Indian, Chinese, Mughlai, Pasta",600," Sector 5, Dwarka, New Delhi",4.0,460,4.0,4454,https://www.zomato.com/ncr/dwarka-restaurant-sector-5-dwarka-new-delhi,"F-1, Plot 10, 1st Floor, Manish Link Road Plaza, Sector 5, Dwarka, New Delhi",9.19599E+11,28.59547,77.052385,"Thai Green Curry, Chicken Momo, Drums of Heaven, Dumplings, Momos",Low(<600)
Rooh Burger Cafe,"Burger, Fast Food, Beverages, Wraps",350," Connaught Place, New Delhi",4.0,816,4.0,7097,https://www.zomato.com/ncr/rooh-burger-cafe-1-connaught-place-new-delhi,"Shop 22, A Block, Connaught Place, New Delhi",9.1114E+11,28.63366788,77.21788399,"Authentic Hyderabadi Biryani, Haleem, Mutton Biriyani, Chicken 65, Raita, Kabab",Low(<600)
Quick Brown Fox Coffee Roasters,"Cafe, Italian, Desserts, Beverages",1200," Chhatarpur, New Delhi",4.0,195,3.9,59,https://www.zomato.com/ncr/quick-brown-fox-coffee-roasters-chhatarpur-new-delhi,"23A, Dhan Mill Compound, 100 Feet Road, Chhatarpur, New Delhi",9.19999E+11,28.50433156,77.18499172,"Excellent and Fast Service, Service is Great, Very Affordable, Variety of Pizza, Outdoor Seating, Family Crowd",High(>1000)
Delhi Chinese Fast Food,"Chinese, Fast Food",300," Laxmi Nagar, New Delhi",4.0,267,3.1,333,https://www.zomato.com/ncr/delhi-chinese-fast-food-laxmi-nagar-new-delhi,"75, Plot J74, Ground Floor, J Extention, Laxmi Nagar, New Delhi",9.19212E+11,28.63884194,77.27439344,"Ice Cream Sundae, Lemon Fish, Buffet, Virgin Mojito, Mix Veg, Gulab Jamun",Low(<600)
Pulse,"North Indian, Chinese",1500," Rajouri Garden, New Delhi",4.0,351,3.9,25,https://www.zomato.com/ncr/pulse-rajouri-garden-new-delhi,"A-5, Vishal Enclave, Main Najafgarh Road, Rajouri Garden, New Delhi",9.19891E+11,28.64768078,77.11934533,"Lalla Mussa Dal, Sweet Corn Soup, Papad, Soups, Mojito, Mocktails",High(>1000)
Sura Vie,"North Indian, Chinese, Italian, Thai",1800," Punjabi Bagh, New Delhi",4.0,792,4.0,1308,https://www.zomato.com/ncr/sura-vie-punjabi-bagh-new-delhi,"2/85, 1st Floor, Club Road, Near State Bank of India, Punjabi Bagh, New Delhi",9.19811E+11,28.66633644,77.12395102,"Peshawari Tikka, Afghan Chicken, Tawa Chicken, Shahi Paneer, Butter Chicken",High(>1000)
Sardarji Di Bhatti,"North Indian, Rolls, Chinese, Mughlai",500," Moti Nagar, New Delhi",4.0,236,3.7,1037,https://www.zomato.com/ncr/sardarji-di-bhatti-moti-nagar-new-delhi,"WZ 1, Basai Darapur, Opposite Metro Pillar 320, Moti Nagar, New Delhi",9.17292E+11,28.65652152,77.13981561,"Good Ambience, Ambiance, Good Food, Food Quality, Staff, Service",Low(<600)
Le Himalaya,"Tibetan, Nepalese, Chinese, Thai, Momos",500," Malviya Nagar, New Delhi",4.0,230,3.7,9312,https://www.zomato.com/ncr/le-himalaya-malviya-nagar-new-delhi,"Shop 9, 1st Floor, Corner Market, Malviya Nagar, New Delhi",9.11141E+11,28.53884851,77.21361157,"Cute Little Place, Great Recommendations, Mouth Watering Food, Preparation, Worth the Money, Service",Low(<600)
The Veggie Bites,"North Indian, Chinese, Mughlai, Beverages",500," Pitampura, New Delhi",4.0,180,4.1,1336,https://www.zomato.com/ncr/the-veggie-bites-pitampura-new-delhi,"B-304, Saraswati Vihar, Outer Ring Road, Pitampura, New Delhi",9.11172E+11,28.69972886,77.12418705,"Tomato Paneer, Chicken Pakora, Chicken Burra, Palak Paneer, Mutton Rogan Josh, Chicken Curry",Low(<600)
Minar,"North Indian, Mughlai, Fast Food, Chinese, Desserts, Ice Cream, Beverages",1500," Connaught Place, New Delhi",4.0,734,4.2,117,https://www.zomato.com/ncr/minar-connaught-place-new-delhi,"L-11, Outer Circle, Connaught Place, New Delhi",9.11123E+11,28.63468488,77.22179934,"Baan Thai, Butterfly Chicken, Phad Thai, Hot Pot, Chicken Chilli, Spring Roll",High(>1000)
Craving Cosmos Cafe & Bakery,"Fast Food, Beverages, Bakery, Italian, Continental",550," Mayur Vihar Phase 2, New Delhi",4.0,97,4.0,338,https://www.zomato.com/ncr/craving-cosmos-cafe-bakery-mayur-vihar-phase-2-new-delhi,"Shop 3, CSC Market, Pocket E, Mayur Vihar Phase 2, New Delhi",9.19899E+11,28.61788398,77.29320075,"Cheese Balls, Beer, Biryani, Paneer Lababdar, Mocktails, Starters",Low(<600)
Beeryani,"North Indian, Biryani, Pizza",900," SDA Market, SDA, New Delhi",4.0,1234,3.9,28,https://www.zomato.com/ncr/beeryani-sda-new-delhi,"Shop 2, Main Market, Opposite IIT Main Gate, SDA, New Delhi",9.19999E+11,28.54664081,77.19649002,"Sophisticated, Worth the Price, Relaxed Atmosphere, Breakfast, Great Service, Family Crowd",Medium(600-100)
Cream Stone,"Ice Cream, Beverages, Desserts",300," Connaught Place, New Delhi",4.0,136,4.3,315,https://www.zomato.com/ncr/cream-stone-connaught-place-new-delhi,"79, Municipal Market, Connaught Place, New Delhi",9.188E+11,28.634004,77.222968,"Soothing Ambience, Reasonable Cost, Live Music, Great Hospitality, Atmosphere, Waiter",Low(<600)
RBG - Park Inn by Radisson,"North Indian, Continental, Desserts, Beverages",1500," Patparganj, New Delhi",4.0,295,3.9,22,https://www.zomato.com/ncr/rbg-park-inn-by-radisson-patparganj-new-delhi,"Plot 6-A, Patparganj, New Delhi",9.11166E+11,28.63,77.3151667,"Variety of Pizza, Family Crowd, Student Crowd, Good Music, Food Presentation, Elaborate Menu",High(>1000)
Chefsville,"North Indian, Chinese, Fast Food, Beverages, Mughlai, Italian",800," Sector 7, Dwarka, New Delhi",4.0,347,3.7,2992,https://www.zomato.com/ncr/chefsville-sector-7-dwarka-new-delhi,"G 161, 1st Floor, Opposite SBI Bank, Sector 7, Dwarka, New Delhi",9.17218E+11,28.5886369,77.07164526,"Live Ghazal Performance, Fancy Crowd, Live Music, Courteous Staff, Main Course, Portions",Medium(600-100)
Waves,"North Indian, Mughlai, Chinese, Beverages",1600," Adchini, New Delhi",4.0,244,4.0,249,https://www.zomato.com/ncr/waves-adchini,"A-4, Sarvodaya Enclave, Adchini, New Delhi",9.19651E+11,28.53846679,77.19898582,"Chicken Grilled Sandwich, Butter Chicken Pizza, Peri Fries, Kit Kat Shake, Nachos, Shakes",High(>1000)
Cafe Canteen,"Cafe, Continental, Italian, North Indian, Beverages",800," Jail Road, New Delhi",4.0,305,4.3,164,https://www.zomato.com/ncr/cafe-canteen-jail-road-new-delhi,"E 57, WZ 5, Ground Floor, Guru Nanak Pura, Jail Road, New Delhi",9.19239E+11,28.63254081,77.09813677,"Awesome Food, Hygiene, Food Quality, Good Food, Service, Taste",Medium(600-100)
Panx Pizza,"Pizza, Fast Food",500," Kalkaji, New Delhi",4.0,167,3.9,1262,https://www.zomato.com/ncr/panx-pizza-kalkaji-new-delhi,"Shop 73, Ground Floor, Opposite Hanuman Mandir, Kalkaji, New Delhi",9.199E+11,28.53500502,77.26015963,"Stuffed Sandwich, White Pasta, Mocha, Cappuccino, Hot Chocolate, Sandwiches",Low(<600)
Vaishno Amritsari Naan - Satish Dhaba,North Indian,300," IP Extension, New Delhi",4.0,396,3.8,2,https://www.zomato.com/ncr/vaishno-amritsari-naan-satish-dhaba-ip-extension-new-delhi,"G-12, Aggarwal Tower, Local Shopping Complex 2, Near AVB Public School, IP Extension, New Delhi",9.19312E+11,28.6279506,77.30789926,"Amazing Food with Best Price, Hygienic Food, Good Wifi, Good Quality Food, Family Crowd, Customizable Food",Low(<600)
Khanna Ki Rasoi,"North Indian, Beverages, Fast Food",300," Chander Nagar, New Delhi",4.0,234,4.0,1690,https://www.zomato.com/ncr/khanna-ki-rasoi-chander-nagar-new-delhi,"H.no-28, 3rd Floor, Radhey Puri Extension, Near Marry Convent School, Chander Nagar, New Delhi",9.19958E+11,28.6548555,77.291887,"Dahi Ke Sholey, Virgin Mojito, Mocktails, Chilly Chicken, Spring Rolls, Gulab Jamun",Low(<600)
Kabooze,"North Indian, Chinese, Continental",2500," Greater Kailash 2 (GK2), New Delhi",4.0,372,3.4,32,https://www.zomato.com/ncr/kabooze-greater-kailash-gk-2-new-delhi,"M 4, Greater Kailash (GK) 2, New Delhi",9.19561E+11,28.53435789,77.24344242,"Veg Tandoori Momo, Spicy Chicken, Tawa Roti, Chicken Tikka, Momos",High(>1000)
Garden House Cafe & Health Kitchen,"Cafe, Healthy Food, Fast Food",600," Shahpur Jat, New Delhi",4.0,177,3.8,402,https://www.zomato.com/ncr/garden-house-cafe-health-kitchen-1-shahpur-jat-new-delhi,"418-A Designers Street, Shahpur Jat, New Delhi",9.1956E+11,28.548583,77.213139,"Malai Mushroom, Chilli Chicken Dry, Chicken Lababdar, Honey Chilli Potatoes, Kebabs, Roti",Low(<600)
Creme N Crisp,"Bakery, Fast Food, Desserts, Beverages, Mithai",400," Gole Market, New Delhi",4.0,342,4.1,2621,https://www.zomato.com/ncr/creme-n-crisp-gole-market-new-delhi,"97, Bangla Sahib Road, Gole Market, New Delhi",9.11123E+11,28.63298693,77.20838729,"Chicken Handi Korma, Chicken Tikka Fry, Murgh Changezi, Mutton Masala, Kadahi Paneer, Kadai Chicken",Low(<600)
The Blue Door Cafe,"Beverages, European, Italian, Desserts",1700," Khan Market, New Delhi",4.0,1108,3.9,107,https://www.zomato.com/ncr/the-blue-door-cafe-khan-market-new-delhi,"66, Middle Lane, Khan Market, New Delhi",9.11125E+11,28.59994297,77.22669337,"Freshly Made Sweets, Free Sweet Tastings, Authentic Sweets, Nice/Colourful Packaging, Spacious Seating Area, Parking Space Available",High(>1000)
Janak Taste Budz,"Chinese, Rolls, Mughlai, North Indian",750," Janakpuri, New Delhi",4.0,164,4.0,736,https://www.zomato.com/ncr/janak-taste-budz-1-janakpuri-new-delhi,"B2B /1, L Type, Corner Shop, Janakpuri, New Delhi",9.17304E+11,28.63215442,77.09099974,"Bang for the Buck, Cordial Staff, Not very Crowded, Elegantly Decorated, Great Recommendations, Sitting",Medium(600-100)
Darjeeling Steamers,"Chinese, Nepalese, Tea, Beverages",500," Shahpur Jat, New Delhi",4.0,170,4.3,1039,https://www.zomato.com/ncr/darjeeling-steamers-shahpur-jat-new-delhi,"252/1, 2nd Floor, Near Bank of India, Shahpur Jat, New Delhi",9.196E+11,28.548438,77.211131,"Economical, Best Place, Food Quality, Good Food, Staff, Delicious Food",Low(<600)
The Munching Co.,"North Indian, Rolls, Fast Food, Chinese",350," Jail Road, New Delhi",4.0,106,4.1,985,https://www.zomato.com/ncr/the-munching-co-jail-road-new-delhi,"E-1/C, Near Sukho Khalsa School, Jail Road, New Delhi",9.19821E+11,28.63405249,77.09745549,"Dal Punjabi, Egg Maggi, Masala Dosa, Cheesecake, Paneer Tikka, Chutney",Low(<600)
Masha - The Record Room,"North Indian, Chinese, Italian, Middle Eastern",1200," Hauz Khas Village, New Delhi",4.0,902,3.6,122,https://www.zomato.com/ncr/masha-the-record-room-hauz-khas-village-new-delhi,"9-A, 1st Floor, Hauz Khas Village, New Delhi",9.1954E+11,28.55410388,77.19445255,"Serving Staff, Relaxed Atmosphere, Family Place, Portion Size, Seating, Great Place",High(>1000)
Sona Sweets Sri Udipi Restaurant,"North Indian, South Indian, Street Food, Desserts, Fast Food, Beverages, Chinese",400," Nehru Place, New Delhi",4.0,460,4.3,1214,https://www.zomato.com/ncr/sona-sweets-sri-udipi-restaurant-nehru-place-new-delhi,"G-1-27, Saraswati House, Nehru Place, New Delhi",9.11126E+11,28.54848653,77.25168049,"Manchurian, Momos, White Sauce Pasta, Shakes, Noodles, Burger",Low(<600)
Nerdy Dino,"Momos, Chinese, Fast Food, Beverages",500," Janakpuri, New Delhi",4.0,114,3.9,43,https://www.zomato.com/ncr/nerdy-dino-janakpuri-new-delhi,"C4B-302, Groud Floor, Maharaja Surajmal Lane, Janakpuri, New Delhi",9.18803E+11,28.61898648,77.09178966,"Macaroon, Mango Cheesecake, Chocolate Dessert, Desserts, Cake, Breads",Low(<600)
The Dessert Studio,"Bakery, Desserts",400," Civil Lines, New Delhi",4.0,226,4.1,497,https://www.zomato.com/ncr/the-dessert-studio-civil-lines-new-delhi,"24, Alipur Road, Civil Lines, New Delhi",9.19812E+11,28.68329753,77.22217452,"Spaghetti Bolognese, Tandoori Momos, Sandwiches, White Sauce Pasta, Nachos, Burgers",Low(<600)
Grubhouse Cafe,"Italian, Chinese, Sandwich, Burger, Rolls, Momos, Pizza, Beverages",500," Mayur Vihar Phase 1, New Delhi",4.0,189,3.8,2111,https://www.zomato.com/ncr/grubhouse-cafe-mayur-vihar-new-delhi,"D 33, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",9.19311E+11,28.60915448,77.29506724,"Pav Bhaji, Chocolate Shake, Dimsums, Cheesecake, Soup, Chicken",Low(<600)
Pinjore,"Mughlai, North Indian, Asian, Pasta, Pizza, Momos, Desserts, Beverages",1900," East Patel Nagar, New Delhi",4.0,164,3.9,155,https://www.zomato.com/ncr/pinjore-east-patel-nagar-new-delhi,"1/4, Ground Floor, East Patel Nagar, New Delhi",9.1114E+11,28.645393,77.170254,"Tandoori Paneer Momos, Kurkure Momo, Butter Naan, Dal Makhni, Paneer Tikka, Snacks",High(>1000)
Brewtoast,"Italian, Fast Food, Beverages",450," Lajpat Nagar 4, New Delhi",4.0,167,4.1,650,https://www.zomato.com/ncr/brewtoast-lajpat-nagar-4-new-delhi,"Shop 3, C 17, Lajpat Nagar 4, New Delhi",9.19812E+11,28.5621159,77.24440064,"Balcony Area, Beautiful View, Calm, Authentic Food, Cozy Place, Decor",Low(<600)
Lama Kitchen,"Nepalese, Tibetan, Asian",700," Hauz Khas Village, New Delhi",4.0,380,3.9,374,https://www.zomato.com/ncr/lama-kitchen-hauz-khas-village-new-delhi,"2nd Floor, 50 A, Hauz Khas Village, New Delhi",9.19811E+11,28.55361384,77.19435867,"Peanut Butter Waffle, Oreo Waffle, Crepes, Nutella Waffle, Kit Kat Shake, Oreo Shake",Medium(600-100)
The Waffle Co.,Desserts,300," Vijay Nagar, New Delhi",4.0,265,4.3,2103,https://www.zomato.com/ncr/the-waffle-co-vijay-nagar-new-delhi,"G 24, Hudson Lane, Vijay Nagar, New Delhi",9.19911E+11,28.6951063,77.20313787,"Matki Chicken, Momo Platter, Tandoori Mushrooms, Kurkure Momo, Panneer Butter Masala, Chilly Chicken",Low(<600)
KAP's Restro Bar & Cafe,"North Indian, Chinese, Mughlai, Fast Food, Finger Food, Beverages",1200," Vasant Square Mall, Vasant Kunj, New Delhi",4.0,93,4.5,186,https://www.zomato.com/ncr/kaps-restro-bar-cafe-vasant-kunj-new-delhi,"Shop 41, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi",9.18826E+11,28.52480578,77.15665285,"Truffle Shake, Paneer Patty Burger, Fish Platter, Bbq Pizza, Pancake, Waffles",High(>1000)
Social Affaire,"Continental, American, Italian, North Indian, Chinese, Thai",2100," Karol Bagh, New Delhi",4.0,177,3.0,191,https://www.zomato.com/ncr/social-affaire-1-karol-bagh-new-delhi,"17A/12, Ground Floor, Pusa Road, Near Metro Pillar 98, 99, Karol Bagh, New Delhi",9.2E+11,28.64516653,77.1902911,"Portions, Main Course, Great Food, Good Food, Menu, Staff",High(>1000)
Panda Wokk,"Chinese, Thai, Seafood",1000," Greater Kailash 3 (GK3), New Delhi",4.0,183,4.1,3052,https://www.zomato.com/ncr/panda-wokk-greater-kailash-gk-3-new-delhi,"23-24, Near HDFC Bank, Masjid Moth, Greater Kailash 3 (GK 3), New Delhi",9.11141E+11,28.53768361,77.23914854,"Lip Smacking Food, Economical, Reasonable Prices, Tasty Food, Seating, Good Service",Medium(600-100)
Nivetha Dosa Corner,"South Indian, Chinese",200," Rohini, New Delhi",4.0,350,4.1,10300,https://www.zomato.com/ncr/nivetha-dosa-corner-rohini-new-delhi,"Shop 349, Block A 1, Dividing Road 6 &7, Rohini, New Delhi",9.19081E+11,28.70840142,77.11131312,"Cashless Payments, Best Staff, Customizable Dishes, Weekend Brunch, Good Music, Recommended Place",Low(<600)
Sardarji Malai Chaap Wale,"North Indian, Rolls",300," Subhash Nagar, New Delhi",4.0,549,3.8,4687,https://www.zomato.com/ncr/sardarji-malai-chaap-wale-subhash-nagar-new-delhi,"Shop 7, Subhash Nagar, New Delhi",9.19314E+11,28.63783116,77.11353801,"Best Location, Live Singing, Rooftop, Singer, Awesome Music, Cosy Place",Low(<600)
